date,plant,region,product,produced_quantity,production_capacity
2023-02-17,P_EU,EU,C,711,1909
2023-02-17,P_APAC,APAC,A,2407,3251
2023-02-17,P_APAC,APAC,B,3840,3476
2023-02-17,P_APAC,APAC,C,1834,2724
2023-02-18,P_LATAM,LATAM,A,1919,2240
2023-02-18,P_LATAM,LATAM,B,1524,3769
2023-02-18,P_LATAM,LATAM,C,1757,3627
2023-02-18,P_NA,NA,A,3492,3069
2023-02-18,P_NA,NA,B,1966,3662
2023-02-18,P_NA,NA,C,732,1647
2023-02-18,P_EU,EU,A,687,2023
2023-02-18,P_EU,EU,B,1506,3160
2023-02-18,P_EU,EU,C,3963,3565
2023-02-18,P_APAC,APAC,A,2555,3117
2023-02-18,P_APAC,APAC,B,2133,3378
2023-02-18,P_APAC,APAC,C,3085,3206
2023-02-19,P_LATAM,LATAM,A,1905,2442
2023-02-19,P_LATAM,LATAM,B,1576,2467
2023-02-19,P_LATAM,LATAM,C,1844,2156
2023-02-19,P_NA,NA,A,2194,2855
2023-02-19,P_NA,NA,B,1366,3464
2023-02-19,P_NA,NA,C,2725,3019
2023-02-19,P_EU,EU,A,1568,1904
2023-02-19,P_EU,EU,B,1615,3298
2023-02-19,P_EU,EU,C,1459,1765
2023-02-19,P_APAC,APAC,A,4342,3787
2023-02-19,P_APAC,APAC,B,2212,3002
2023-02-19,P_APAC,APAC,C,3206,2798
2023-02-20,P_LATAM,LATAM,A,3463,3966
2023-02-20,P_LATAM,LATAM,B,2902,3634
2023-02-20,P_LATAM,LATAM,C,1882,1735
2023-02-20,P_NA,NA,A,1641,2944
2023-02-20,P_NA,NA,B,2686,2304
2023-02-20,P_NA,NA,C,1075,3314
2023-02-20,P_EU,EU,A,3375,3531
2023-02-20,P_EU,EU,B,1192,3757
2023-02-20,P_EU,EU,C,1855,2556
2023-02-20,P_APAC,APAC,A,1488,1739
2023-02-20,P_APAC,APAC,B,2200,3340
2023-02-20,P_APAC,APAC,C,2642,2437
2023-02-21,P_LATAM,LATAM,A,2490,3282
2023-02-21,P_LATAM,LATAM,B,1134,1651
2023-02-21,P_LATAM,LATAM,C,2047,2122
2023-02-21,P_NA,NA,A,1117,2111
2023-02-21,P_NA,NA,B,2221,3165
2023-02-21,P_NA,NA,C,3018,3010
2023-02-21,P_EU,EU,A,2019,3438
2023-02-21,P_EU,EU,B,3005,3416
2023-02-21,P_EU,EU,C,1370,3518
2023-02-21,P_APAC,APAC,A,1651,1767
2023-02-21,P_APAC,APAC,B,1200,2221
2023-02-21,P_APAC,APAC,C,3598,3973
2023-02-22,P_LATAM,LATAM,A,4080,3968
2023-02-22,P_LATAM,LATAM,B,2371,2306
2023-02-22,P_LATAM,LATAM,C,2998,3376
2023-02-22,P_NA,NA,A,2611,3715
2023-02-22,P_NA,NA,B,3520,3036
2023-02-22,P_NA,NA,C,3022,2668
2023-02-22,P_EU,EU,A,1806,1974
2023-02-22,P_EU,EU,B,2364,3650
2023-02-22,P_EU,EU,C,999,1801
2023-02-22,P_APAC,APAC,A,2342,3741
2023-02-22,P_APAC,APAC,B,732,1916
2023-02-22,P_APAC,APAC,C,3862,3588
2023-02-23,P_LATAM,LATAM,A,2259,3622
2023-02-23,P_LATAM,LATAM,B,1099,2170
2023-02-23,P_LATAM,LATAM,C,874,1892
2023-02-23,P_NA,NA,A,2274,2327
2023-02-23,P_NA,NA,B,759,1576
2023-02-23,P_NA,NA,C,690,1839
2023-02-23,P_EU,EU,A,3196,3626
2023-02-23,P_EU,EU,B,990,2191
2023-02-23,P_EU,EU,C,797,2314
2023-02-23,P_APAC,APAC,A,1381,2697
2023-02-23,P_APAC,APAC,B,678,1887
2023-02-23,P_APAC,APAC,C,3010,2833
2023-02-24,P_LATAM,LATAM,A,1467,3322
2023-02-24,P_LATAM,LATAM,B,2557,2870
2023-02-24,P_LATAM,LATAM,C,1555,2311
2023-02-24,P_NA,NA,A,3191,3220
2023-02-24,P_NA,NA,B,1857,3354
2023-02-24,P_NA,NA,C,2066,3134
2023-02-24,P_EU,EU,A,567,1629
2023-02-24,P_EU,EU,B,1778,2612
2023-02-24,P_EU,EU,C,2598,3697
2023-02-24,P_APAC,APAC,A,4173,3637
2023-02-24,P_APAC,APAC,B,2138,2232
2023-02-24,P_APAC,APAC,C,1539,2097
2023-02-25,P_LATAM,LATAM,A,1145,1655
2023-02-25,P_LATAM,LATAM,B,1848,3678
2023-02-25,P_LATAM,LATAM,C,2094,3341
2023-02-25,P_NA,NA,A,1971,1785
2023-02-25,P_NA,NA,B,1942,1899
2023-02-25,P_NA,NA,C,2288,3821
2023-02-25,P_EU,EU,A,2251,3738
2023-02-25,P_EU,EU,B,2257,2679
2023-02-25,P_EU,EU,C,1592,3605
2023-02-25,P_APAC,APAC,A,4625,3951
2023-02-25,P_APAC,APAC,B,3030,3335
2023-02-25,P_APAC,APAC,C,2946,3821
2023-02-26,P_LATAM,LATAM,A,2768,2787
2023-02-26,P_LATAM,LATAM,B,2406,3492
2023-02-26,P_LATAM,LATAM,C,2163,2900
2023-02-26,P_NA,NA,A,2192,1888
2023-02-26,P_NA,NA,B,1949,3069
2023-02-26,P_NA,NA,C,1348,2410
2023-02-26,P_EU,EU,A,3431,3815
2023-02-26,P_EU,EU,B,2052,3947
2023-02-26,P_EU,EU,C,953,2102
2023-02-26,P_APAC,APAC,A,1077,2467
2023-02-26,P_APAC,APAC,B,624,1636
2023-02-26,P_APAC,APAC,C,1100,2949
2023-02-27,P_LATAM,LATAM,A,2808,2852
2023-02-27,P_LATAM,LATAM,B,1643,2099
2023-02-27,P_LATAM,LATAM,C,1930,1789
2023-02-27,P_NA,NA,A,2159,2263
2023-02-27,P_NA,NA,B,2359,3877
2023-02-27,P_NA,NA,C,1440,2047
2023-02-27,P_EU,EU,A,1150,1719
2023-02-27,P_EU,EU,B,2064,3351
2023-02-27,P_EU,EU,C,3984,3578
2023-02-27,P_APAC,APAC,A,723,1508
2023-02-27,P_APAC,APAC,B,1673,2070
2023-02-27,P_APAC,APAC,C,1775,3262
2023-02-28,P_LATAM,LATAM,A,1320,2876
2023-02-28,P_LATAM,LATAM,B,790,1916
2023-02-28,P_LATAM,LATAM,C,859,1767
2023-02-28,P_NA,NA,A,1064,1797
2023-02-28,P_NA,NA,B,3330,3608
2023-02-28,P_NA,NA,C,3381,2978
2023-02-28,P_EU,EU,A,3576,3298
2023-02-28,P_EU,EU,B,1350,1897
2023-02-28,P_EU,EU,C,3464,3421
2023-02-28,P_APAC,APAC,A,2973,3895
2023-02-28,P_APAC,APAC,B,2382,3470
2023-02-28,P_APAC,APAC,C,1813,1623
2023-03-01,P_LATAM,LATAM,A,1197,1674
2023-03-01,P_LATAM,LATAM,B,1513,3051
2023-03-01,P_LATAM,LATAM,C,1415,2092
2023-03-01,P_NA,NA,A,2630,2942
2023-03-01,P_NA,NA,B,2146,3963
2023-03-01,P_NA,NA,C,1949,3294
2023-03-01,P_EU,EU,A,1277,1536
2023-03-01,P_EU,EU,B,2724,2302
2023-03-01,P_EU,EU,C,2697,3369
2023-03-01,P_APAC,APAC,A,1468,1500
2023-03-01,P_APAC,APAC,B,1783,3041
2023-03-01,P_APAC,APAC,C,3141,3409
2023-03-02,P_LATAM,LATAM,A,2510,2368
2023-03-02,P_LATAM,LATAM,B,1637,1971
2023-03-02,P_LATAM,LATAM,C,1652,1531
2023-03-02,P_NA,NA,A,1634,3511
2023-03-02,P_NA,NA,B,3458,3039
2023-03-02,P_NA,NA,C,2503,3561
2023-03-02,P_EU,EU,A,758,1643
2023-03-02,P_EU,EU,B,990,2741
2023-03-02,P_EU,EU,C,2262,2449
2023-03-02,P_APAC,APAC,A,1817,1589
2023-03-02,P_APAC,APAC,B,1606,1505
2023-03-02,P_APAC,APAC,C,2015,2561
2023-03-03,P_LATAM,LATAM,A,2152,2490
2023-03-03,P_LATAM,LATAM,B,683,1968
2023-03-03,P_LATAM,LATAM,C,2649,3226
2023-03-03,P_NA,NA,A,1686,2138
2023-03-03,P_NA,NA,B,1481,1897
2023-03-03,P_NA,NA,C,2488,3259
2023-03-03,P_EU,EU,A,2699,2369
2023-03-03,P_EU,EU,B,3493,3181
2023-03-03,P_EU,EU,C,2725,2344
2023-03-03,P_APAC,APAC,A,3026,2724
2023-03-03,P_APAC,APAC,B,2020,1755
2023-03-03,P_APAC,APAC,C,1782,2544
2023-03-04,P_LATAM,LATAM,A,2944,3665
2023-03-04,P_LATAM,LATAM,B,2010,1745
2023-03-04,P_LATAM,LATAM,C,1204,2518
2023-03-04,P_NA,NA,A,3862,3811
2023-03-04,P_NA,NA,B,3077,3214
2023-03-04,P_NA,NA,C,884,1754
2023-03-04,P_EU,EU,A,1576,2653
2023-03-04,P_EU,EU,B,1292,2153
2023-03-04,P_EU,EU,C,1728,1903
2023-03-04,P_APAC,APAC,A,1894,2549
2023-03-04,P_APAC,APAC,B,1576,1676
2023-03-04,P_APAC,APAC,C,3571,3966
2023-03-05,P_LATAM,LATAM,A,1700,2844
2023-03-05,P_LATAM,LATAM,B,1052,2130
2023-03-05,P_LATAM,LATAM,C,2598,3968
2023-03-05,P_NA,NA,A,2277,3623
2023-03-05,P_NA,NA,B,4447,3799
2023-03-05,P_NA,NA,C,2850,2685
2023-03-05,P_EU,EU,A,686,2133
2023-03-05,P_EU,EU,B,1601,3724
2023-03-05,P_EU,EU,C,2502,2303
2023-03-05,P_APAC,APAC,A,1692,1726
2023-03-05,P_APAC,APAC,B,1440,1756
2023-03-05,P_APAC,APAC,C,523,1669
2023-03-06,P_LATAM,LATAM,A,748,2169
2023-03-06,P_LATAM,LATAM,B,2861,3914
2023-03-06,P_LATAM,LATAM,C,3612,3552
2023-03-06,P_NA,NA,A,1326,1895
2023-03-06,P_NA,NA,B,1990,2169
2023-03-06,P_NA,NA,C,2404,3133
2023-03-06,P_EU,EU,A,1733,3534
2023-03-06,P_EU,EU,B,1754,3154
2023-03-06,P_EU,EU,C,1147,1730
2023-03-06,P_APAC,APAC,A,1281,1938
2023-03-06,P_APAC,APAC,B,4194,3685
2023-03-06,P_APAC,APAC,C,956,1581
2023-03-07,P_LATAM,LATAM,A,1540,2233
2023-03-07,P_LATAM,LATAM,B,1497,3916
2023-03-07,P_LATAM,LATAM,C,857,1935
2023-03-07,P_NA,NA,A,2221,2297
2023-03-07,P_NA,NA,B,1893,2212
2023-03-07,P_NA,NA,C,1967,1784
2023-03-07,P_EU,EU,A,3547,3487
2023-03-07,P_EU,EU,B,2515,3919
2023-03-07,P_EU,EU,C,1416,1667
2023-03-07,P_APAC,APAC,A,1535,2463
2023-03-07,P_APAC,APAC,B,1148,3642
2023-03-07,P_APAC,APAC,C,906,1734
2023-03-08,P_LATAM,LATAM,A,1844,2389
2023-03-08,P_LATAM,LATAM,B,608,1675
2023-03-08,P_LATAM,LATAM,C,723,2287
2023-03-08,P_NA,NA,A,1897,3044
2023-03-08,P_NA,NA,B,2498,2317
2023-03-08,P_NA,NA,C,649,1748
2023-03-08,P_EU,EU,A,3155,2907
2023-03-08,P_EU,EU,B,2209,3987
2023-03-08,P_EU,EU,C,2960,2721
2023-03-08,P_APAC,APAC,A,1709,1818
2023-03-08,P_APAC,APAC,B,1205,3700
2023-03-08,P_APAC,APAC,C,1914,2370
2023-03-09,P_LATAM,LATAM,A,990,2030
2023-03-09,P_LATAM,LATAM,B,1381,1891
2023-03-09,P_LATAM,LATAM,C,2812,2831
2023-03-09,P_NA,NA,A,833,2641
2023-03-09,P_NA,NA,B,1147,2554
2023-03-09,P_NA,NA,C,990,1762
2023-03-09,P_EU,EU,A,1374,2036
2023-03-09,P_EU,EU,B,3082,3752
2023-03-09,P_EU,EU,C,3282,2858
2023-03-09,P_APAC,APAC,A,1521,1636
2023-03-09,P_APAC,APAC,B,1097,1959
2023-03-09,P_APAC,APAC,C,2654,2681
2023-03-10,P_LATAM,LATAM,A,1497,1522
2023-03-10,P_LATAM,LATAM,B,2446,2430
2023-03-10,P_LATAM,LATAM,C,1275,3977
2023-03-10,P_NA,NA,A,1642,1994
2023-03-10,P_NA,NA,B,4067,3944
2023-03-10,P_NA,NA,C,1427,2774
2023-03-10,P_EU,EU,A,1987,3444
2023-03-10,P_EU,EU,B,1973,2979
2023-03-10,P_EU,EU,C,2912,3333
2023-03-10,P_APAC,APAC,A,1462,1616
2023-03-10,P_APAC,APAC,B,1459,1817
2023-03-10,P_APAC,APAC,C,941,2058
2023-03-11,P_LATAM,LATAM,A,1119,3186
2023-03-11,P_LATAM,LATAM,B,1521,3482
2023-03-11,P_LATAM,LATAM,C,1067,2194
2023-03-11,P_NA,NA,A,2672,3056
2023-03-11,P_NA,NA,B,2487,3400
2023-03-11,P_NA,NA,C,2418,3212
2023-03-11,P_EU,EU,A,3404,3837
2023-03-11,P_EU,EU,B,1493,1691
2023-03-11,P_EU,EU,C,2024,1827
2023-03-11,P_APAC,APAC,A,4555,3976
2023-03-11,P_APAC,APAC,B,1364,2928
2023-03-11,P_APAC,APAC,C,1110,2714
2023-03-12,P_LATAM,LATAM,A,2071,2399
2023-03-12,P_LATAM,LATAM,B,3357,3351
2023-03-12,P_LATAM,LATAM,C,4292,3887
2023-03-12,P_NA,NA,A,568,1624
2023-03-12,P_NA,NA,B,1399,2961
2023-03-12,P_NA,NA,C,2371,3319
2023-03-12,P_EU,EU,A,1519,1870
2023-03-12,P_EU,EU,B,2032,2106
2023-03-12,P_EU,EU,C,1738,3788
2023-03-12,P_APAC,APAC,A,3059,3231
2023-03-12,P_APAC,APAC,B,1436,1744
2023-03-12,P_APAC,APAC,C,1467,2155
2023-03-13,P_LATAM,LATAM,A,1217,1533
2023-03-13,P_LATAM,LATAM,B,844,1945
2023-03-13,P_LATAM,LATAM,C,1337,2744
2023-03-13,P_NA,NA,A,3985,3327
2023-03-13,P_NA,NA,B,4467,3754
2023-03-13,P_NA,NA,C,2108,3458
2023-03-13,P_EU,EU,A,2992,2612
2023-03-13,P_EU,EU,B,2589,2602
2023-03-13,P_EU,EU,C,1098,2471
2023-03-13,P_APAC,APAC,A,1423,3827
2023-03-13,P_APAC,APAC,B,2627,3770
2023-03-13,P_APAC,APAC,C,890,1521
2023-03-14,P_LATAM,LATAM,A,1417,3212
2023-03-14,P_LATAM,LATAM,B,1040,2480
2023-03-14,P_LATAM,LATAM,C,2796,3661
2023-03-14,P_NA,NA,A,4062,3629
2023-03-14,P_NA,NA,B,2193,2782
2023-03-14,P_NA,NA,C,1908,2152
2023-03-14,P_EU,EU,A,1604,3899
2023-03-14,P_EU,EU,B,1785,3235
2023-03-14,P_EU,EU,C,1612,2453
2023-03-14,P_APAC,APAC,A,4243,3566
2023-03-14,P_APAC,APAC,B,1693,3541
2023-03-14,P_APAC,APAC,C,845,1676
2023-03-15,P_LATAM,LATAM,A,1255,1589
2023-03-15,P_LATAM,LATAM,B,1869,2580
2023-03-15,P_LATAM,LATAM,C,1294,3136
2023-03-15,P_NA,NA,A,1675,3630
2023-03-15,P_NA,NA,B,2657,3725
2023-03-15,P_NA,NA,C,1058,3236
2023-03-15,P_EU,EU,A,2100,3039
2023-03-15,P_EU,EU,B,3848,3763
2023-03-15,P_EU,EU,C,2286,2171
2023-03-15,P_APAC,APAC,A,2100,1955
2023-03-15,P_APAC,APAC,B,4557,3841
2023-03-15,P_APAC,APAC,C,2562,2469
2023-03-16,P_LATAM,LATAM,A,2496,3561
2023-03-16,P_LATAM,LATAM,B,1695,2973
2023-03-16,P_LATAM,LATAM,C,1972,2028
2023-03-16,P_NA,NA,A,1758,3045
2023-03-16,P_NA,NA,B,876,1586
2023-03-16,P_NA,NA,C,896,1575
2023-03-16,P_EU,EU,A,3270,3881
2023-03-16,P_EU,EU,B,992,1993
2023-03-16,P_EU,EU,C,2288,2552
2023-03-16,P_APAC,APAC,A,1313,3310
2023-03-16,P_APAC,APAC,B,687,1671
2023-03-16,P_APAC,APAC,C,1281,1855
2023-03-17,P_LATAM,LATAM,A,928,2091
2023-03-17,P_LATAM,LATAM,B,1480,2447
2023-03-17,P_LATAM,LATAM,C,2647,2842
2023-03-17,P_NA,NA,A,781,1512
2023-03-17,P_NA,NA,B,3723,3463
2023-03-17,P_NA,NA,C,1058,3254
2023-03-17,P_EU,EU,A,2388,2852
2023-03-17,P_EU,EU,B,508,1594
2023-03-17,P_EU,EU,C,2052,3707
2023-03-17,P_APAC,APAC,A,1270,2616
2023-03-17,P_APAC,APAC,B,913,2815
2023-03-17,P_APAC,APAC,C,1382,1585
2023-03-18,P_LATAM,LATAM,A,1776,1799
2023-03-18,P_LATAM,LATAM,B,3139,3584
2023-03-18,P_LATAM,LATAM,C,2499,3200
2023-03-18,P_NA,NA,A,1002,2447
2023-03-18,P_NA,NA,B,2304,2109
2023-03-18,P_NA,NA,C,1569,3375
2023-03-18,P_EU,EU,A,1783,2584
2023-03-18,P_EU,EU,B,1836,1944
2023-03-18,P_EU,EU,C,2297,2642
2023-03-18,P_APAC,APAC,A,1279,1884
2023-03-18,P_APAC,APAC,B,1950,3058
2023-03-18,P_APAC,APAC,C,1564,1882
2023-03-19,P_LATAM,LATAM,A,2058,3648
2023-03-19,P_LATAM,LATAM,B,2481,2451
2023-03-19,P_LATAM,LATAM,C,2070,3744
2023-03-19,P_NA,NA,A,1374,3300
2023-03-19,P_NA,NA,B,1432,1567
2023-03-19,P_NA,NA,C,2215,2485
2023-03-19,P_EU,EU,A,2822,3754
2023-03-19,P_EU,EU,B,3675,3162
2023-03-19,P_EU,EU,C,1719,3911
2023-03-19,P_APAC,APAC,A,3346,3372
2023-03-19,P_APAC,APAC,B,2080,1746
2023-03-19,P_APAC,APAC,C,3558,3050
2023-03-20,P_LATAM,LATAM,A,2337,3777
2023-03-20,P_LATAM,LATAM,B,1920,1688
2023-03-20,P_LATAM,LATAM,C,4351,3965
2023-03-20,P_NA,NA,A,1166,2310
2023-03-20,P_NA,NA,B,3533,3345
2023-03-20,P_NA,NA,C,2138,2219
2023-03-20,P_EU,EU,A,634,1832
2023-03-20,P_EU,EU,B,1648,1508
2023-03-20,P_EU,EU,C,1835,2856
2023-03-20,P_APAC,APAC,A,1537,2095
2023-03-20,P_APAC,APAC,B,2980,2787
2023-03-20,P_APAC,APAC,C,1341,1607
2023-03-21,P_LATAM,LATAM,A,1662,2392
2023-03-21,P_LATAM,LATAM,B,2144,2277
2023-03-21,P_LATAM,LATAM,C,2328,2176
2023-03-21,P_NA,NA,A,1220,2681
2023-03-21,P_NA,NA,B,4426,3800
2023-03-21,P_NA,NA,C,933,2483
2023-03-21,P_EU,EU,A,2259,2329
2023-03-21,P_EU,EU,B,1221,1717
2023-03-21,P_EU,EU,C,2087,3370
2023-03-21,P_APAC,APAC,A,1602,3865
2023-03-21,P_APAC,APAC,B,2240,3254
2023-03-21,P_APAC,APAC,C,1982,2539
2023-03-22,P_LATAM,LATAM,A,2986,3926
2023-03-22,P_LATAM,LATAM,B,2641,3850
2023-03-22,P_LATAM,LATAM,C,1066,3312
2023-03-22,P_NA,NA,A,855,1517
2023-03-22,P_NA,NA,B,2024,1891
2023-03-22,P_NA,NA,C,1542,2687
2023-03-22,P_EU,EU,A,1433,3747
2023-03-22,P_EU,EU,B,790,2237
2023-03-22,P_EU,EU,C,2987,3415
2023-03-22,P_APAC,APAC,A,1884,2681
2023-03-22,P_APAC,APAC,B,3036,2572
2023-03-22,P_APAC,APAC,C,827,2424
2023-03-23,P_LATAM,LATAM,A,2452,2978
2023-03-23,P_LATAM,LATAM,B,1132,2541
2023-03-23,P_LATAM,LATAM,C,2676,3920
2023-03-23,P_NA,NA,A,1808,2025
2023-03-23,P_NA,NA,B,4034,3511
2023-03-23,P_NA,NA,C,2462,3275
2023-03-23,P_EU,EU,A,1001,2269
2023-03-23,P_EU,EU,B,3662,3122
2023-03-23,P_EU,EU,C,2046,1938
2023-03-23,P_APAC,APAC,A,1505,1653
2023-03-23,P_APAC,APAC,B,1807,1965
2023-03-23,P_APAC,APAC,C,1060,2145
2023-03-24,P_LATAM,LATAM,A,1288,2664
2023-03-24,P_LATAM,LATAM,B,2411,3840
2023-03-24,P_LATAM,LATAM,C,3336,3210
2023-03-24,P_NA,NA,A,1559,2196
2023-03-24,P_NA,NA,B,4218,3523
2023-03-24,P_NA,NA,C,1394,1828
2023-03-24,P_EU,EU,A,1770,1530
2023-03-24,P_EU,EU,B,3177,3989
2023-03-24,P_EU,EU,C,626,1728
2023-03-24,P_APAC,APAC,A,2403,3527
2023-03-24,P_APAC,APAC,B,1147,2341
2023-03-24,P_APAC,APAC,C,1234,2624
2023-03-25,P_LATAM,LATAM,A,962,1566
2023-03-25,P_LATAM,LATAM,B,946,1644
2023-03-25,P_LATAM,LATAM,C,2346,2305
2023-03-25,P_NA,NA,A,1647,1828
2023-03-25,P_NA,NA,B,1116,3408
2023-03-25,P_NA,NA,C,1815,3436
2023-03-25,P_EU,EU,A,2486,2605
2023-03-25,P_EU,EU,B,2219,2283
2023-03-25,P_EU,EU,C,4181,3883
2023-03-25,P_APAC,APAC,A,1299,2670
2023-03-25,P_APAC,APAC,B,1867,3073
2023-03-25,P_APAC,APAC,C,1522,2924
2023-03-26,P_LATAM,LATAM,A,2535,3754
2023-03-26,P_LATAM,LATAM,B,1346,1660
2023-03-26,P_LATAM,LATAM,C,2522,2385
2023-03-26,P_NA,NA,A,1562,2553
2023-03-26,P_NA,NA,B,3046,2655
2023-03-26,P_NA,NA,C,3380,2899
2023-03-26,P_EU,EU,A,2520,2906
2023-03-26,P_EU,EU,B,3613,3706
2023-03-26,P_EU,EU,C,1615,3442
2023-03-26,P_APAC,APAC,A,2203,2750
2023-03-26,P_APAC,APAC,B,1620,2012
2023-03-26,P_APAC,APAC,C,1580,2104
2023-03-27,P_LATAM,LATAM,A,1867,1558
2023-03-27,P_LATAM,LATAM,B,1947,2633
2023-03-27,P_LATAM,LATAM,C,1813,2742
2023-03-27,P_NA,NA,A,1463,1507
2023-03-27,P_NA,NA,B,1272,1649
2023-03-27,P_NA,NA,C,1131,2796
2023-03-27,P_EU,EU,A,1576,2581
2023-03-27,P_EU,EU,B,1925,2022
2023-03-27,P_EU,EU,C,3508,3884
2023-03-27,P_APAC,APAC,A,1962,1740
2023-03-27,P_APAC,APAC,B,1528,1654
2023-03-27,P_APAC,APAC,C,978,1580
2023-03-28,P_LATAM,LATAM,A,1982,2699
2023-03-28,P_LATAM,LATAM,B,1369,2386
2023-03-28,P_LATAM,LATAM,C,3037,2758
2023-03-28,P_NA,NA,A,2478,3299
2023-03-28,P_NA,NA,B,974,2117
2023-03-28,P_NA,NA,C,1196,1640
2023-03-28,P_EU,EU,A,2612,2916
2023-03-28,P_EU,EU,B,1184,1541
2023-03-28,P_EU,EU,C,3010,3027
2023-03-28,P_APAC,APAC,A,3909,3650
2023-03-28,P_APAC,APAC,B,1101,3618
2023-03-28,P_APAC,APAC,C,1943,2486
2023-03-29,P_LATAM,LATAM,A,1430,3116
2023-03-29,P_LATAM,LATAM,B,4076,3983
2023-03-29,P_LATAM,LATAM,C,3515,3718
2023-03-29,P_NA,NA,A,2980,3709
2023-03-29,P_NA,NA,B,1852,2884
2023-03-29,P_NA,NA,C,2140,2764
2023-03-29,P_EU,EU,A,2793,2513
2023-03-29,P_EU,EU,B,1493,2390
2023-03-29,P_EU,EU,C,1430,2492
2023-03-29,P_APAC,APAC,A,2247,2277
2023-03-29,P_APAC,APAC,B,733,1635
2023-03-29,P_APAC,APAC,C,1538,2325
2023-03-30,P_LATAM,LATAM,A,2232,2966
2023-03-30,P_LATAM,LATAM,B,1686,2239
2023-03-30,P_LATAM,LATAM,C,2545,2710
2023-03-30,P_NA,NA,A,3545,3290
2023-03-30,P_NA,NA,B,2054,2368
2023-03-30,P_NA,NA,C,1108,1818
2023-03-30,P_EU,EU,A,1417,2885
2023-03-30,P_EU,EU,B,4054,3515
2023-03-30,P_EU,EU,C,1552,1799
2023-03-30,P_APAC,APAC,A,1354,3800
2023-03-30,P_APAC,APAC,B,919,2055
2023-03-30,P_APAC,APAC,C,2436,3909
2023-03-31,P_LATAM,LATAM,A,3637,3762
2023-03-31,P_LATAM,LATAM,B,1783,1684
2023-03-31,P_LATAM,LATAM,C,1462,1813
2023-03-31,P_NA,NA,A,1610,2490
2023-03-31,P_NA,NA,B,1773,2811
2023-03-31,P_NA,NA,C,1387,1980
2023-03-31,P_EU,EU,A,2152,3064
2023-03-31,P_EU,EU,B,3141,3097
2023-03-31,P_EU,EU,C,3645,3242
2023-03-31,P_APAC,APAC,A,1705,1782
2023-03-31,P_APAC,APAC,B,1536,1979
2023-03-31,P_APAC,APAC,C,2284,1967
2023-04-01,P_LATAM,LATAM,A,1233,2008
2023-04-01,P_LATAM,LATAM,B,2046,3455
2023-04-01,P_LATAM,LATAM,C,2710,2735
2023-04-01,P_NA,NA,A,1262,2948
2023-04-01,P_NA,NA,B,802,2527
2023-04-01,P_NA,NA,C,3368,3995
2023-04-01,P_EU,EU,A,1373,1970
2023-04-01,P_EU,EU,B,2994,2836
2023-04-01,P_EU,EU,C,2002,2048
2023-04-01,P_APAC,APAC,A,1097,1797
2023-04-01,P_APAC,APAC,B,1600,3863
2023-04-01,P_APAC,APAC,C,3180,2935
2023-04-02,P_LATAM,LATAM,A,3596,3978
2023-04-02,P_LATAM,LATAM,B,849,2505
2023-04-02,P_LATAM,LATAM,C,1994,3282
2023-04-02,P_NA,NA,A,796,1955
2023-04-02,P_NA,NA,B,2452,3311
2023-04-02,P_NA,NA,C,636,2105
2023-04-02,P_EU,EU,A,1316,2681
2023-04-02,P_EU,EU,B,1610,1662
2023-04-02,P_EU,EU,C,2560,3960
2023-04-02,P_APAC,APAC,A,1546,3719
2023-04-02,P_APAC,APAC,B,983,3221
2023-04-02,P_APAC,APAC,C,1359,1728
2023-04-03,P_LATAM,LATAM,A,2569,3707
2023-04-03,P_LATAM,LATAM,B,683,1539
2023-04-03,P_LATAM,LATAM,C,835,2164
2023-04-03,P_NA,NA,A,1706,3019
2023-04-03,P_NA,NA,B,3343,3747
2023-04-03,P_NA,NA,C,1886,2672
2023-04-03,P_EU,EU,A,1393,2497
2023-04-03,P_EU,EU,B,1779,2787
2023-04-03,P_EU,EU,C,2509,2258
2023-04-03,P_APAC,APAC,A,1449,1695
2023-04-03,P_APAC,APAC,B,1759,3921
2023-04-03,P_APAC,APAC,C,4746,3960
2023-04-04,P_LATAM,LATAM,A,4196,3548
2023-04-04,P_LATAM,LATAM,B,1397,3159
2023-04-04,P_LATAM,LATAM,C,1806,2700
2023-04-04,P_NA,NA,A,2192,2534
2023-04-04,P_NA,NA,B,1906,2453
2023-04-04,P_NA,NA,C,1438,2047
2023-04-04,P_EU,EU,A,2446,2093
2023-04-04,P_EU,EU,B,2746,2606
2023-04-04,P_EU,EU,C,2448,3736
2023-04-04,P_APAC,APAC,A,952,2340
2023-04-04,P_APAC,APAC,B,1645,2053
2023-04-04,P_APAC,APAC,C,1894,2796
2023-04-05,P_LATAM,LATAM,A,3525,3928
2023-04-05,P_LATAM,LATAM,B,4471,3945
2023-04-05,P_LATAM,LATAM,C,1152,2981
2023-04-05,P_NA,NA,A,964,1706
2023-04-05,P_NA,NA,B,2521,2938
2023-04-05,P_NA,NA,C,3173,2864
2023-04-05,P_EU,EU,A,694,1517
2023-04-05,P_EU,EU,B,759,2492
2023-04-05,P_EU,EU,C,1725,1846
2023-04-05,P_APAC,APAC,A,1798,3963
2023-04-05,P_APAC,APAC,B,3955,3865
2023-04-05,P_APAC,APAC,C,898,2036
2023-04-06,P_LATAM,LATAM,A,1166,1995
2023-04-06,P_LATAM,LATAM,B,3610,3745
2023-04-06,P_LATAM,LATAM,C,1698,3013
2023-04-06,P_NA,NA,A,1941,3139
2023-04-06,P_NA,NA,B,1413,3074
