order_id,region,product,order_date,requested_delivery_date,actual_delivery_date,quantity
447,APAC,B,2023-02-22,2023-02-27,2023-02-24,1840
448,APAC,C,2023-02-22,2023-02-27,2023-03-06,747
449,LATAM,A,2023-02-23,2023-02-28,2023-03-10,1623
450,LATAM,B,2023-02-23,2023-02-28,2023-03-01,837
451,NA,A,2023-02-23,2023-02-28,2023-03-10,1083
452,NA,B,2023-02-23,2023-02-28,2023-03-03,2648
453,NA,C,2023-02-23,2023-02-28,,847
454,EU,C,2023-02-23,2023-02-28,2023-03-10,2283
455,APAC,B,2023-02-23,2023-02-28,2023-02-28,1190
456,APAC,C,2023-02-23,2023-02-28,2023-03-10,749
457,LATAM,B,2023-02-24,2023-03-01,2023-03-01,717
458,LATAM,C,2023-02-24,2023-03-01,2023-03-04,1913
459,NA,A,2023-02-24,2023-03-01,2023-03-01,1847
460,NA,B,2023-02-24,2023-03-01,2023-03-01,1215
461,EU,A,2023-02-24,2023-03-01,2023-03-04,2856
462,EU,B,2023-02-24,2023-03-01,2023-03-04,2478
463,EU,C,2023-02-24,2023-03-01,2023-03-11,903
464,APAC,A,2023-02-24,2023-03-01,2023-03-01,2445
465,APAC,C,2023-02-24,2023-03-01,2023-03-08,1664
466,LATAM,B,2023-02-25,2023-03-02,2023-03-02,846
467,LATAM,C,2023-02-25,2023-03-02,2023-03-05,2089
468,NA,B,2023-02-25,2023-03-02,2023-03-02,1146
469,EU,A,2023-02-25,2023-03-02,2023-03-12,2135
470,EU,C,2023-02-25,2023-03-02,2023-03-12,1182
471,APAC,A,2023-02-25,2023-03-02,2023-03-05,584
472,APAC,C,2023-02-25,2023-03-02,2023-03-12,2169
473,LATAM,B,2023-02-26,2023-03-03,2023-03-05,521
474,NA,A,2023-02-26,2023-03-03,2023-03-13,1579
475,NA,B,2023-02-26,2023-03-03,2023-03-10,1402
476,NA,C,2023-02-26,2023-03-03,2023-03-03,2011
477,EU,A,2023-02-26,2023-03-03,2023-02-28,1927
478,EU,B,2023-02-26,2023-03-03,2023-03-13,1904
479,EU,C,2023-02-26,2023-03-03,2023-03-06,2716
480,APAC,A,2023-02-26,2023-03-03,2023-03-04,929
481,APAC,B,2023-02-26,2023-03-03,2023-03-06,2270
482,LATAM,A,2023-02-27,2023-03-04,2023-03-11,1900
483,LATAM,B,2023-02-27,2023-03-04,2023-03-04,2683
484,NA,B,2023-02-27,2023-03-04,2023-03-14,1219
485,EU,A,2023-02-27,2023-03-04,2023-03-05,1079
486,EU,B,2023-02-27,2023-03-04,2023-03-05,2824
487,APAC,A,2023-02-27,2023-03-04,2023-03-07,1719
488,APAC,C,2023-02-27,2023-03-04,2023-03-14,2071
489,LATAM,A,2023-02-28,2023-03-05,2023-03-08,706
490,LATAM,B,2023-02-28,2023-03-05,2023-03-08,1224
491,NA,A,2023-02-28,2023-03-05,2023-03-06,2078
492,NA,B,2023-02-28,2023-03-05,2023-03-12,2413
493,NA,C,2023-02-28,2023-03-05,2023-03-06,2433
494,EU,A,2023-02-28,2023-03-05,2023-03-08,1372
495,EU,B,2023-02-28,2023-03-05,2023-03-07,984
496,APAC,B,2023-02-28,2023-03-05,2023-03-12,1407
497,APAC,C,2023-02-28,2023-03-05,2023-03-07,1916
498,LATAM,A,2023-03-01,2023-03-06,2023-03-13,2514
499,LATAM,B,2023-03-01,2023-03-06,2023-03-16,1259
500,LATAM,C,2023-03-01,2023-03-06,2023-03-09,2050
501,NA,A,2023-03-01,2023-03-06,2023-03-06,1656
502,NA,B,2023-03-01,2023-03-06,2023-03-06,733
503,NA,C,2023-03-01,2023-03-06,2023-03-06,1126
504,EU,A,2023-03-01,2023-03-06,,1383
505,EU,B,2023-03-01,2023-03-06,2023-03-08,1278
506,EU,C,2023-03-01,2023-03-06,2023-03-13,2243
507,APAC,A,2023-03-01,2023-03-06,2023-03-08,2349
508,APAC,B,2023-03-01,2023-03-06,2023-03-08,2645
509,APAC,C,2023-03-01,2023-03-06,2023-03-16,2105
510,LATAM,A,2023-03-02,2023-03-07,2023-03-10,1876
511,NA,B,2023-03-02,2023-03-07,2023-03-08,2342
512,NA,C,2023-03-02,2023-03-07,2023-03-10,1484
513,EU,C,2023-03-02,2023-03-07,2023-03-09,940
514,APAC,C,2023-03-02,2023-03-07,2023-03-17,1304
515,LATAM,A,2023-03-03,2023-03-08,2023-03-10,2800
516,NA,A,2023-03-03,2023-03-08,2023-03-18,1132
517,NA,B,2023-03-03,2023-03-08,2023-03-15,1857
518,NA,C,2023-03-03,2023-03-08,,724
519,EU,B,2023-03-03,2023-03-08,2023-03-18,1784
520,EU,C,2023-03-03,2023-03-08,2023-03-15,1410
521,APAC,C,2023-03-03,2023-03-08,,2818
522,LATAM,A,2023-03-04,2023-03-09,2023-03-09,1655
523,LATAM,B,2023-03-04,2023-03-09,2023-03-16,2424
524,NA,A,2023-03-04,2023-03-09,2023-03-12,1980
525,NA,B,2023-03-04,2023-03-09,2023-03-19,2244
526,EU,A,2023-03-04,2023-03-09,2023-03-09,1119
527,EU,C,2023-03-04,2023-03-09,2023-03-12,1805
528,LATAM,A,2023-03-05,2023-03-10,2023-03-12,1136
529,LATAM,B,2023-03-05,2023-03-10,2023-03-10,2774
530,NA,A,2023-03-05,2023-03-10,2023-03-12,1895
531,NA,B,2023-03-05,2023-03-10,2023-03-13,2115
532,NA,C,2023-03-05,2023-03-10,2023-03-20,2326
533,EU,C,2023-03-05,2023-03-10,2023-03-12,1658
534,APAC,C,2023-03-05,2023-03-10,2023-03-20,798
535,LATAM,A,2023-03-06,2023-03-11,2023-03-11,1832
536,LATAM,B,2023-03-06,2023-03-11,2023-03-12,2775
537,LATAM,C,2023-03-06,2023-03-11,2023-03-14,1064
538,NA,A,2023-03-06,2023-03-11,2023-03-18,2344
539,NA,B,2023-03-06,2023-03-11,2023-03-13,1617
540,EU,A,2023-03-06,2023-03-11,,2162
541,EU,B,2023-03-06,2023-03-11,2023-03-14,1525
542,EU,C,2023-03-06,2023-03-11,2023-03-11,2669
543,APAC,A,2023-03-06,2023-03-11,2023-03-21,965
544,APAC,B,2023-03-06,2023-03-11,2023-03-13,1651
545,LATAM,A,2023-03-07,2023-03-12,2023-03-14,1243
546,LATAM,B,2023-03-07,2023-03-12,,2573
547,NA,A,2023-03-07,2023-03-12,2023-03-12,2304
548,NA,B,2023-03-07,2023-03-12,2023-03-15,1032
549,EU,A,2023-03-07,2023-03-12,2023-03-22,2628
550,EU,C,2023-03-07,2023-03-12,2023-03-19,2213
551,APAC,A,2023-03-07,2023-03-12,2023-03-14,1951
552,APAC,B,2023-03-07,2023-03-12,2023-03-12,2837
553,LATAM,A,2023-03-08,2023-03-13,2023-03-14,824
554,LATAM,C,2023-03-08,2023-03-13,2023-03-15,950
555,NA,A,2023-03-08,2023-03-13,,1345
556,NA,B,2023-03-08,2023-03-13,2023-03-20,2154
557,EU,B,2023-03-08,2023-03-13,2023-03-14,1319
558,EU,C,2023-03-08,2023-03-13,2023-03-14,2003
559,APAC,A,2023-03-08,2023-03-13,2023-03-15,1958
560,APAC,B,2023-03-08,2023-03-13,2023-03-14,691
561,LATAM,A,2023-03-09,2023-03-14,2023-03-16,1236
562,LATAM,B,2023-03-09,2023-03-14,2023-03-16,2891
563,NA,C,2023-03-09,2023-03-14,2023-03-17,1347
564,EU,A,2023-03-09,2023-03-14,2023-03-14,1350
565,EU,B,2023-03-09,2023-03-14,2023-03-15,1367
566,EU,C,2023-03-09,2023-03-14,2023-03-24,657
567,APAC,A,2023-03-09,2023-03-14,2023-03-24,2664
568,APAC,C,2023-03-09,2023-03-14,2023-03-17,1388
569,LATAM,A,2023-03-10,2023-03-15,2023-03-25,1117
570,NA,A,2023-03-10,2023-03-15,2023-03-22,1377
571,NA,C,2023-03-10,2023-03-15,2023-03-25,1424
572,EU,A,2023-03-10,2023-03-15,2023-03-16,2070
573,EU,B,2023-03-10,2023-03-15,2023-03-25,2007
574,APAC,A,2023-03-10,2023-03-15,2023-03-22,511
575,APAC,B,2023-03-10,2023-03-15,,1720
576,APAC,C,2023-03-10,2023-03-15,2023-03-18,2030
577,LATAM,A,2023-03-11,2023-03-16,2023-03-26,512
578,LATAM,B,2023-03-11,2023-03-16,2023-03-19,2465
579,LATAM,C,2023-03-11,2023-03-16,2023-03-23,515
580,NA,A,2023-03-11,2023-03-16,2023-03-26,1252
581,NA,B,2023-03-11,2023-03-16,2023-03-16,1598
582,NA,C,2023-03-11,2023-03-16,2023-03-23,1370
583,EU,A,2023-03-11,2023-03-16,2023-03-23,972
584,EU,B,2023-03-11,2023-03-16,2023-03-18,1100
585,APAC,A,2023-03-11,2023-03-16,2023-03-16,2682
586,APAC,B,2023-03-11,2023-03-16,2023-03-17,1321
587,LATAM,A,2023-03-12,2023-03-17,2023-03-27,2839
588,NA,A,2023-03-12,2023-03-17,2023-03-17,1329
589,NA,B,2023-03-12,2023-03-17,2023-03-27,2567
590,EU,A,2023-03-12,2023-03-17,2023-03-19,1544
591,EU,B,2023-03-12,2023-03-17,2023-03-17,900
592,EU,C,2023-03-12,2023-03-17,2023-03-19,1706
593,APAC,A,2023-03-12,2023-03-17,2023-03-27,700
594,APAC,C,2023-03-12,2023-03-17,2023-03-19,1736
595,LATAM,B,2023-03-13,2023-03-18,2023-03-19,1803
596,LATAM,C,2023-03-13,2023-03-18,2023-03-25,2785
597,NA,A,2023-03-13,2023-03-18,2023-03-28,1926
598,NA,B,2023-03-13,2023-03-18,2023-03-20,1965
599,NA,C,2023-03-13,2023-03-18,2023-03-21,1296
600,EU,A,2023-03-13,2023-03-18,2023-03-20,1390
601,EU,C,2023-03-13,2023-03-18,2023-03-20,1786
602,APAC,A,2023-03-13,2023-03-18,2023-03-25,2060
603,APAC,B,2023-03-13,2023-03-18,2023-03-25,1003
604,APAC,C,2023-03-13,2023-03-18,2023-03-21,1261
605,LATAM,B,2023-03-14,2023-03-19,2023-03-20,2310
606,LATAM,C,2023-03-14,2023-03-19,2023-03-19,1439
607,NA,A,2023-03-14,2023-03-19,2023-03-29,1050
608,NA,B,2023-03-14,2023-03-19,2023-03-22,1804
609,NA,C,2023-03-14,2023-03-19,2023-03-22,1831
610,EU,B,2023-03-14,2023-03-19,2023-03-26,708
611,EU,C,2023-03-14,2023-03-19,2023-03-29,2491
612,APAC,A,2023-03-14,2023-03-19,2023-03-21,2887
613,APAC,C,2023-03-14,2023-03-19,2023-03-29,879
614,LATAM,B,2023-03-15,2023-03-20,2023-03-27,2696
615,LATAM,C,2023-03-15,2023-03-20,2023-03-23,2397
616,NA,A,2023-03-15,2023-03-20,2023-03-27,1320
617,NA,B,2023-03-15,2023-03-20,2023-03-30,2993
618,NA,C,2023-03-15,2023-03-20,2023-03-27,1975
619,EU,A,2023-03-15,2023-03-20,2023-03-30,1978
620,EU,B,2023-03-15,2023-03-20,2023-03-21,1473
621,APAC,A,2023-03-15,2023-03-20,2023-03-20,1506
622,APAC,B,2023-03-15,2023-03-20,2023-03-17,576
623,LATAM,A,2023-03-16,2023-03-21,2023-03-23,2186
624,LATAM,B,2023-03-16,2023-03-21,2023-03-21,1584
625,NA,A,2023-03-16,2023-03-21,2023-03-21,817
626,NA,B,2023-03-16,2023-03-21,2023-03-23,1650
627,EU,B,2023-03-16,2023-03-21,2023-03-31,1386
628,EU,C,2023-03-16,2023-03-21,2023-03-31,1133
629,APAC,A,2023-03-16,2023-03-21,2023-03-22,759
630,APAC,B,2023-03-16,2023-03-21,2023-03-21,2879
631,LATAM,A,2023-03-17,2023-03-22,2023-03-22,502
632,LATAM,B,2023-03-17,2023-03-22,2023-03-22,2902
633,NA,B,2023-03-17,2023-03-22,2023-03-23,1851
634,NA,C,2023-03-17,2023-03-22,2023-03-29,1822
635,EU,A,2023-03-17,2023-03-22,2023-03-25,1521
636,EU,B,2023-03-17,2023-03-22,2023-03-24,2707
637,EU,C,2023-03-17,2023-03-22,2023-04-01,2145
638,LATAM,A,2023-03-18,2023-03-23,2023-03-24,2951
639,LATAM,B,2023-03-18,2023-03-23,2023-03-30,2762
640,NA,B,2023-03-18,2023-03-23,2023-03-23,2152
641,EU,A,2023-03-18,2023-03-23,2023-03-24,1169
642,EU,B,2023-03-18,2023-03-23,2023-03-23,1431
643,APAC,B,2023-03-18,2023-03-23,2023-03-24,2034
644,LATAM,A,2023-03-19,2023-03-24,2023-03-24,2362
645,LATAM,B,2023-03-19,2023-03-24,2023-03-31,2005
646,NA,A,2023-03-19,2023-03-24,2023-04-03,1703
647,NA,B,2023-03-19,2023-03-24,2023-03-21,1084
648,EU,A,2023-03-19,2023-03-24,2023-03-31,1169
649,EU,C,2023-03-19,2023-03-24,2023-03-24,1519
650,APAC,A,2023-03-19,2023-03-24,2023-03-24,1674
651,APAC,B,2023-03-19,2023-03-24,2023-03-27,2514
652,APAC,C,2023-03-19,2023-03-24,2023-03-31,2734
653,LATAM,B,2023-03-20,2023-03-25,2023-03-28,1546
654,LATAM,C,2023-03-20,2023-03-25,,934
655,NA,B,2023-03-20,2023-03-25,2023-04-04,1560
656,EU,A,2023-03-20,2023-03-25,2023-04-01,896
657,EU,B,2023-03-20,2023-03-25,2023-03-27,1831
658,EU,C,2023-03-20,2023-03-25,2023-03-27,2937
659,APAC,A,2023-03-20,2023-03-25,2023-03-25,1269
660,APAC,C,2023-03-20,2023-03-25,2023-03-25,1144
661,NA,B,2023-03-21,2023-03-26,2023-03-28,2247
662,EU,B,2023-03-21,2023-03-26,2023-04-05,767
663,APAC,A,2023-03-21,2023-03-26,2023-03-26,1913
664,APAC,B,2023-03-21,2023-03-26,2023-04-05,1009
665,APAC,C,2023-03-21,2023-03-26,2023-04-05,1089
666,LATAM,C,2023-03-22,2023-03-27,2023-03-28,801
667,NA,B,2023-03-22,2023-03-27,2023-03-29,882
668,NA,C,2023-03-22,2023-03-27,2023-03-28,1264
669,EU,A,2023-03-22,2023-03-27,2023-03-28,1899
670,APAC,A,2023-03-22,2023-03-27,2023-03-28,1501
671,APAC,B,2023-03-22,2023-03-27,2023-03-30,666
672,APAC,C,2023-03-22,2023-03-27,2023-03-29,2847
673,LATAM,A,2023-03-23,2023-03-28,2023-04-07,618
674,LATAM,C,2023-03-23,2023-03-28,2023-04-07,2490
675,NA,A,2023-03-23,2023-03-28,2023-04-04,1969
676,NA,B,2023-03-23,2023-03-28,2023-03-31,2408
677,NA,C,2023-03-23,2023-03-28,2023-03-28,1939
678,EU,A,2023-03-23,2023-03-28,2023-04-07,1454
679,EU,B,2023-03-23,2023-03-28,2023-04-07,2974
680,EU,C,2023-03-23,2023-03-28,2023-04-04,986
681,APAC,B,2023-03-23,2023-03-28,2023-03-31,2283
682,LATAM,A,2023-03-24,2023-03-29,2023-04-08,1516
683,LATAM,B,2023-03-24,2023-03-29,2023-04-01,2766
684,LATAM,C,2023-03-24,2023-03-29,2023-03-29,2325
685,NA,A,2023-03-24,2023-03-29,2023-04-05,2258
686,NA,C,2023-03-24,2023-03-29,2023-04-08,2944
687,EU,A,2023-03-24,2023-03-29,2023-03-30,2572
688,EU,C,2023-03-24,2023-03-29,2023-03-31,1629
689,APAC,A,2023-03-24,2023-03-29,2023-04-01,522
690,APAC,B,2023-03-24,2023-03-29,,2107
691,APAC,C,2023-03-24,2023-03-29,2023-03-29,1759
692,LATAM,A,2023-03-25,2023-03-30,2023-04-09,812
693,LATAM,B,2023-03-25,2023-03-30,2023-03-30,1301
694,NA,A,2023-03-25,2023-03-30,2023-04-06,1753
695,NA,C,2023-03-25,2023-03-30,2023-03-30,2715
696,EU,A,2023-03-25,2023-03-30,2023-04-02,2288
697,APAC,A,2023-03-25,2023-03-30,2023-04-02,928
698,APAC,B,2023-03-25,2023-03-30,2023-04-01,1572
699,APAC,C,2023-03-25,2023-03-30,2023-04-09,1072
700,LATAM,A,2023-03-26,2023-03-31,2023-04-10,1962
701,LATAM,B,2023-03-26,2023-03-31,2023-04-10,1382
702,LATAM,C,2023-03-26,2023-03-31,2023-04-02,1837
703,NA,A,2023-03-26,2023-03-31,2023-04-10,532
704,NA,B,2023-03-26,2023-03-31,2023-03-31,2584
705,NA,C,2023-03-26,2023-03-31,2023-04-01,2131
706,EU,A,2023-03-26,2023-03-31,2023-04-03,2614
707,EU,C,2023-03-26,2023-03-31,2023-03-31,958
708,APAC,A,2023-03-26,2023-03-31,2023-04-03,1319
709,APAC,B,2023-03-26,2023-03-31,2023-04-03,2553
710,LATAM,A,2023-03-27,2023-04-01,2023-04-11,2090
711,LATAM,C,2023-03-27,2023-04-01,2023-04-02,2643
712,NA,A,2023-03-27,2023-04-01,2023-04-03,2722
713,NA,B,2023-03-27,2023-04-01,2023-04-01,626
714,EU,C,2023-03-27,2023-04-01,2023-04-04,2404
715,APAC,A,2023-03-27,2023-04-01,2023-04-01,2620
716,APAC,B,2023-03-27,2023-04-01,2023-04-01,778
717,APAC,C,2023-03-27,2023-04-01,2023-04-01,1269
718,LATAM,A,2023-03-28,2023-04-02,2023-04-02,2588
719,LATAM,B,2023-03-28,2023-04-02,2023-04-04,2711
720,LATAM,C,2023-03-28,2023-04-02,2023-04-05,727
721,NA,A,2023-03-28,2023-04-02,2023-04-09,2688
722,NA,C,2023-03-28,2023-04-02,2023-04-02,1912
723,EU,A,2023-03-28,2023-04-02,2023-04-09,1810
724,EU,B,2023-03-28,2023-04-02,2023-04-02,624
725,EU,C,2023-03-28,2023-04-02,2023-04-02,2514
726,APAC,A,2023-03-28,2023-04-02,2023-04-04,1416
727,LATAM,C,2023-03-29,2023-04-03,2023-04-05,2328
728,NA,B,2023-03-29,2023-04-03,2023-04-13,1535
729,NA,C,2023-03-29,2023-04-03,,1214
730,EU,A,2023-03-29,2023-04-03,2023-04-10,2179
731,EU,C,2023-03-29,2023-04-03,2023-04-06,2729
732,APAC,A,2023-03-29,2023-04-03,2023-04-03,2914
733,APAC,B,2023-03-29,2023-04-03,2023-04-05,1321
734,APAC,C,2023-03-29,2023-04-03,2023-04-06,2533
735,LATAM,A,2023-03-30,2023-04-04,2023-04-06,2217
736,LATAM,C,2023-03-30,2023-04-04,,1810
737,NA,B,2023-03-30,2023-04-04,2023-04-14,2085
738,NA,C,2023-03-30,2023-04-04,2023-04-07,1678
739,EU,A,2023-03-30,2023-04-04,2023-04-06,1026
740,EU,B,2023-03-30,2023-04-04,2023-04-11,1324
741,EU,C,2023-03-30,2023-04-04,2023-04-04,2379
742,APAC,A,2023-03-30,2023-04-04,2023-04-14,1599
743,LATAM,A,2023-03-31,2023-04-05,2023-04-12,1481
744,LATAM,B,2023-03-31,2023-04-05,2023-04-06,2721
745,LATAM,C,2023-03-31,2023-04-05,,2982
746,NA,A,2023-03-31,2023-04-05,2023-04-06,2598
747,NA,B,2023-03-31,2023-04-05,2023-04-05,1652
748,NA,C,2023-03-31,2023-04-05,,2047
749,EU,A,2023-03-31,2023-04-05,2023-04-15,1348
750,EU,C,2023-03-31,2023-04-05,2023-04-08,1131
751,APAC,A,2023-03-31,2023-04-05,2023-04-06,846
752,LATAM,B,2023-04-01,2023-04-06,2023-04-13,740
753,LATAM,C,2023-04-01,2023-04-06,2023-04-16,2619
754,NA,B,2023-04-01,2023-04-06,2023-04-07,2395
755,EU,A,2023-04-01,2023-04-06,2023-04-06,2086
756,EU,B,2023-04-01,2023-04-06,2023-04-08,2653
757,EU,C,2023-04-01,2023-04-06,2023-04-08,1794
758,APAC,A,2023-04-01,2023-04-06,2023-04-08,2915
759,NA,A,2023-04-02,2023-04-07,2023-04-17,2891
760,NA,B,2023-04-02,2023-04-07,2023-04-17,1235
761,NA,C,2023-04-02,2023-04-07,2023-04-10,1707
762,EU,A,2023-04-02,2023-04-07,2023-04-10,1140
763,EU,C,2023-04-02,2023-04-07,2023-04-10,1511
764,APAC,A,2023-04-02,2023-04-07,2023-04-09,949
765,APAC,B,2023-04-02,2023-04-07,2023-04-07,2471
766,APAC,C,2023-04-02,2023-04-07,2023-04-07,1351
767,LATAM,B,2023-04-03,2023-04-08,2023-04-18,2842
768,LATAM,C,2023-04-03,2023-04-08,2023-04-18,1952
769,NA,B,2023-04-03,2023-04-08,2023-04-05,2720
770,EU,A,2023-04-03,2023-04-08,2023-04-09,2191
771,EU,B,2023-04-03,2023-04-08,2023-04-08,1065
772,EU,C,2023-04-03,2023-04-08,2023-04-09,974
773,APAC,A,2023-04-03,2023-04-08,2023-04-15,2751
774,APAC,B,2023-04-03,2023-04-08,2023-04-18,2144
775,APAC,C,2023-04-03,2023-04-08,2023-04-09,2516
776,LATAM,A,2023-04-04,2023-04-09,2023-04-19,1329
777,LATAM,B,2023-04-04,2023-04-09,2023-04-16,1028
778,LATAM,C,2023-04-04,2023-04-09,2023-04-12,2682
779,NA,A,2023-04-04,2023-04-09,2023-04-09,2700
780,NA,B,2023-04-04,2023-04-09,2023-04-11,2765
781,NA,C,2023-04-04,2023-04-09,2023-04-10,2293
782,EU,A,2023-04-04,2023-04-09,2023-04-12,1902
783,EU,B,2023-04-04,2023-04-09,2023-04-11,1603
784,EU,C,2023-04-04,2023-04-09,2023-04-12,929
785,APAC,A,2023-04-04,2023-04-09,2023-04-16,1017
786,APAC,B,2023-04-04,2023-04-09,2023-04-16,1427
787,LATAM,B,2023-04-05,2023-04-10,2023-04-20,2174
788,LATAM,C,2023-04-05,2023-04-10,2023-04-17,1630
789,EU,A,2023-04-05,2023-04-10,2023-04-17,1086
790,EU,B,2023-04-05,2023-04-10,2023-04-10,652
791,EU,C,2023-04-05,2023-04-10,2023-04-12,2003
792,APAC,A,2023-04-05,2023-04-10,2023-04-12,1949
793,APAC,B,2023-04-05,2023-04-10,2023-04-20,868
794,APAC,C,2023-04-05,2023-04-10,2023-04-13,1990
795,LATAM,A,2023-04-06,2023-04-11,2023-04-14,2615
796,EU,A,2023-04-06,2023-04-11,2023-04-11,2652
797,APAC,A,2023-04-06,2023-04-11,,1133
798,APAC,C,2023-04-06,2023-04-11,2023-04-12,2628
799,LATAM,A,2023-04-07,2023-04-12,2023-04-12,702
800,LATAM,B,2023-04-07,2023-04-12,2023-04-12,767
801,LATAM,C,2023-04-07,2023-04-12,2023-04-13,2459
802,NA,A,2023-04-07,2023-04-12,2023-04-14,875
803,NA,C,2023-04-07,2023-04-12,2023-04-19,2304
804,EU,A,2023-04-07,2023-04-12,2023-04-14,1978
805,APAC,A,2023-04-07,2023-04-12,2023-04-19,567
806,APAC,B,2023-04-07,2023-04-12,2023-04-19,2816
807,LATAM,A,2023-04-08,2023-04-13,2023-04-16,2762
808,LATAM,B,2023-04-08,2023-04-13,2023-04-20,1418
809,LATAM,C,2023-04-08,2023-04-13,2023-04-20,2598
810,NA,A,2023-04-08,2023-04-13,2023-04-20,1409
811,NA,B,2023-04-08,2023-04-13,2023-04-13,673
812,NA,C,2023-04-08,2023-04-13,2023-04-15,1332
813,EU,A,2023-04-08,2023-04-13,2023-04-14,1237
814,EU,B,2023-04-08,2023-04-13,2023-04-13,2692
815,EU,C,2023-04-08,2023-04-13,2023-04-16,2252
816,APAC,A,2023-04-08,2023-04-13,2023-04-13,2842
817,APAC,B,2023-04-08,2023-04-13,2023-04-16,1242
818,APAC,C,2023-04-08,2023-04-13,2023-04-13,1453
819,LATAM,B,2023-04-09,2023-04-14,2023-04-24,2359
820,NA,A,2023-04-09,2023-04-14,2023-04-21,1272
821,NA,B,2023-04-09,2023-04-14,2023-04-21,1712
822,NA,C,2023-04-09,2023-04-14,2023-04-21,760
823,EU,A,2023-04-09,2023-04-14,2023-04-16,1325
824,EU,C,2023-04-09,2023-04-14,2023-04-14,2550
825,APAC,B,2023-04-09,2023-04-14,2023-04-17,2694
826,APAC,C,2023-04-09,2023-04-14,2023-04-21,2722
827,LATAM,A,2023-04-10,2023-04-15,2023-04-22,2155
828,LATAM,B,2023-04-10,2023-04-15,2023-04-25,2922
829,LATAM,C,2023-04-10,2023-04-15,2023-04-22,1882
830,NA,A,2023-04-10,2023-04-15,2023-04-22,2609
831,NA,C,2023-04-10,2023-04-15,2023-04-18,716
832,EU,A,2023-04-10,2023-04-15,2023-04-22,2673
833,EU,B,2023-04-10,2023-04-15,2023-04-17,815
834,EU,C,2023-04-10,2023-04-15,2023-04-16,769
835,APAC,A,2023-04-10,2023-04-15,2023-04-16,2121
836,APAC,B,2023-04-10,2023-04-15,2023-04-25,2662
837,APAC,C,2023-04-10,2023-04-15,2023-04-17,2712
838,LATAM,A,2023-04-11,2023-04-16,2023-04-17,599
839,LATAM,B,2023-04-11,2023-04-16,2023-04-26,1367
840,LATAM,C,2023-04-11,2023-04-16,2023-04-17,2884
841,NA,B,2023-04-11,2023-04-16,2023-04-17,2689
842,EU,A,2023-04-11,2023-04-16,2023-04-19,632
843,EU,B,2023-04-11,2023-04-16,2023-04-26,2223
844,EU,C,2023-04-11,2023-04-16,2023-04-17,2121
845,APAC,A,2023-04-11,2023-04-16,2023-04-16,2730
846,LATAM,C,2023-04-12,2023-04-17,2023-04-27,2202
847,NA,A,2023-04-12,2023-04-17,2023-04-19,2133
848,NA,C,2023-04-12,2023-04-17,2023-04-20,2545
849,EU,A,2023-04-12,2023-04-17,2023-04-27,2028
850,EU,C,2023-04-12,2023-04-17,2023-04-18,2022
851,APAC,A,2023-04-12,2023-04-17,2023-04-19,2891
852,APAC,B,2023-04-12,2023-04-17,2023-04-24,2251
853,APAC,C,2023-04-12,2023-04-17,2023-04-20,2285
854,LATAM,C,2023-04-13,2023-04-18,2023-04-20,2734
855,NA,A,2023-04-13,2023-04-18,2023-04-20,910
856,NA,B,2023-04-13,2023-04-18,2023-04-19,1897
857,NA,C,2023-04-13,2023-04-18,2023-04-28,2940
858,EU,A,2023-04-13,2023-04-18,2023-04-18,2979
859,EU,B,2023-04-13,2023-04-18,2023-04-21,1488
860,EU,C,2023-04-13,2023-04-18,2023-04-18,2652
861,APAC,A,2023-04-13,2023-04-18,2023-04-18,1416
862,APAC,C,2023-04-13,2023-04-18,,604
863,LATAM,B,2023-04-14,2023-04-19,2023-04-20,2035
864,LATAM,C,2023-04-14,2023-04-19,2023-04-22,2309
865,NA,A,2023-04-14,2023-04-19,2023-04-29,911
866,NA,B,2023-04-14,2023-04-19,2023-04-22,1234
867,NA,C,2023-04-14,2023-04-19,2023-04-26,1222
868,EU,A,2023-04-14,2023-04-19,2023-04-22,2202
869,EU,B,2023-04-14,2023-04-19,2023-04-22,1193
870,APAC,A,2023-04-14,2023-04-19,2023-04-26,2944
871,APAC,C,2023-04-14,2023-04-19,2023-04-26,1972
872,LATAM,B,2023-04-15,2023-04-20,2023-04-22,936
873,NA,A,2023-04-15,2023-04-20,2023-04-21,1322
874,NA,B,2023-04-15,2023-04-20,2023-04-27,1480
875,NA,C,2023-04-15,2023-04-20,2023-04-27,523
876,EU,A,2023-04-15,2023-04-20,2023-04-21,1377
877,EU,B,2023-04-15,2023-04-20,2023-04-20,1427
878,EU,C,2023-04-15,2023-04-20,2023-04-20,2300
879,APAC,A,2023-04-15,2023-04-20,2023-04-27,1452
880,APAC,B,2023-04-15,2023-04-20,2023-04-20,1689
881,LATAM,B,2023-04-16,2023-04-21,2023-04-28,2888
882,NA,A,2023-04-16,2023-04-21,2023-04-24,2542
883,NA,B,2023-04-16,2023-04-21,2023-05-01,1597
884,EU,A,2023-04-16,2023-04-21,2023-04-28,962
885,EU,B,2023-04-16,2023-04-21,2023-04-24,1980
886,EU,C,2023-04-16,2023-04-21,2023-04-22,1058
887,APAC,A,2023-04-16,2023-04-21,2023-04-23,2299
888,APAC,C,2023-04-16,2023-04-21,2023-05-01,2155
889,LATAM,A,2023-04-17,2023-04-22,2023-04-22,1012
890,NA,A,2023-04-17,2023-04-22,,2522
891,EU,A,2023-04-17,2023-04-22,2023-04-23,2168
892,EU,B,2023-04-17,2023-04-22,2023-04-29,1956
